QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
1800,Maximum Ascending Subarray Sum,maximum-ascending-subarray-sum,Easy,62.19506634444394,False,array,algorithms
1801,Number of Orders in the Backlog,number-of-orders-in-the-backlog,Medium,49.58042813455658,False,"array,heap-priority-queue,simulation",algorithms
1802,Maximum Value at a Given Index in a Bounded Array,maximum-value-at-a-given-index-in-a-bounded-array,Medium,39.19467740870369,False,"binary-search,greedy",algorithms
1803,Count Pairs With XOR in a Range,count-pairs-with-xor-in-a-range,Hard,48.1586402266289,False,"array,bit-manipulation,trie",algorithms
1804,Implement Trie II (Prefix Tree),implement-trie-ii-prefix-tree,Medium,61.44598886650046,True,"hash-table,string,design,trie",algorithms
1805,Number of Different Integers in a String,number-of-different-integers-in-a-string,Easy,37.70697441043653,False,"hash-table,string",algorithms
1806,Minimum Number of Operations to Reinitialize a Permutation,minimum-number-of-operations-to-reinitialize-a-permutation,Medium,72.4443923224268,False,"array,math,simulation",algorithms
1807,Evaluate the Bracket Pairs of a String,evaluate-the-bracket-pairs-of-a-string,Medium,66.74639543981222,False,"array,hash-table,string",algorithms
1808,Maximize Number of Nice Divisors,maximize-number-of-nice-divisors,Hard,32.64580027885956,False,"math,recursion",algorithms
1809,Ad-Free Sessions,ad-free-sessions,Easy,58.32605807553616,True,database,database
1810,Minimum Path Cost in a Hidden Grid,minimum-path-cost-in-a-hidden-grid,Medium,56.00670515924753,True,"depth-first-search,breadth-first-search,graph,heap-priority-queue,interactive",algorithms
1811,Find Interview Candidates,find-interview-candidates,Medium,60.8142700418512,True,database,database
1812,Determine Color of a Chessboard Square,determine-color-of-a-chessboard-square,Easy,78.35560633911273,False,"math,string",algorithms
1813,Sentence Similarity III,sentence-similarity-iii,Medium,33.40678623166228,False,"array,two-pointers,string",algorithms
1814,Count Nice Pairs in an Array,count-nice-pairs-in-an-array,Medium,49.00120425441943,False,"array,hash-table,math,counting",algorithms
1815,Maximum Number of Groups Getting Fresh Donuts,maximum-number-of-groups-getting-fresh-donuts,Hard,39.92812441910899,False,"array,dynamic-programming,bit-manipulation,memoization,bitmask",algorithms
1816,Truncate Sentence,truncate-sentence,Easy,84.78930708479247,False,"array,string",algorithms
1817,Finding the Users Active Minutes,finding-the-users-active-minutes,Medium,80.43294197335742,False,"array,hash-table",algorithms
1818,Minimum Absolute Sum Difference,minimum-absolute-sum-difference,Medium,30.554346338975886,False,"array,binary-search,sorting,ordered-set",algorithms
1819,Number of Different Subsequences GCDs,number-of-different-subsequences-gcds,Hard,40.49180327868853,False,"array,math,counting,number-theory",algorithms
1820,Maximum Number of Accepted Invitations,maximum-number-of-accepted-invitations,Medium,49.45148331273177,True,"array,backtracking,matrix",algorithms
1821,Find Customers With Positive Revenue this Year,find-customers-with-positive-revenue-this-year,Easy,87.97001153402537,True,database,database
1822,Sign of the Product of an Array,sign-of-the-product-of-an-array,Easy,65.24669191794973,False,"array,math",algorithms
1823,Find the Winner of the Circular Game,find-the-winner-of-the-circular-game,Medium,78.32103041716879,False,"array,math,recursion,queue,simulation",algorithms
1824,Minimum Sideway Jumps,minimum-sideway-jumps,Medium,49.8279087167976,False,"array,dynamic-programming,greedy",algorithms
1825,Finding MK Average,finding-mk-average,Hard,37.14222370025496,False,"design,queue,heap-priority-queue,data-stream,ordered-set",algorithms
1826,Faulty Sensor,faulty-sensor,Easy,50.04571428571428,True,"array,two-pointers",algorithms
1827,Minimum Operations to Make the Array Increasing,minimum-operations-to-make-the-array-increasing,Easy,79.26787726331787,False,"array,greedy",algorithms
1828,Queries on Number of Points Inside a Circle,queries-on-number-of-points-inside-a-circle,Medium,86.19849433940578,False,"array,math,geometry",algorithms
1829,Maximum XOR for Each Query,maximum-xor-for-each-query,Medium,77.05072183195973,False,"array,bit-manipulation,prefix-sum",algorithms
1830,Minimum Number of Operations to Make String Sorted,minimum-number-of-operations-to-make-string-sorted,Hard,49.252567268945796,False,"math,string,combinatorics",algorithms
1831,Maximum Transaction Each Day,maximum-transaction-each-day,Medium,81.37197457970883,True,database,database
1832,Check if the Sentence Is Pangram,check-if-the-sentence-is-pangram,Easy,83.15459083538464,False,"hash-table,string",algorithms
1833,Maximum Ice Cream Bars,maximum-ice-cream-bars,Medium,73.77925722616091,False,"array,greedy,sorting",algorithms
1834,Single-Threaded CPU,single-threaded-cpu,Medium,45.50927940161812,False,"array,sorting,heap-priority-queue",algorithms
1835,Find XOR Sum of All Pairs Bitwise AND,find-xor-sum-of-all-pairs-bitwise-and,Hard,60.996304033424394,False,"array,math,bit-manipulation",algorithms
1836,Remove Duplicates From an Unsorted Linked List,remove-duplicates-from-an-unsorted-linked-list,Medium,71.77800616649537,True,"hash-table,linked-list",algorithms
1837,Sum of Digits in Base K,sum-of-digits-in-base-k,Easy,77.29149584163055,False,math,algorithms
1838,Frequency of the Most Frequent Element,frequency-of-the-most-frequent-element,Medium,45.02062111801242,False,"array,binary-search,greedy,sliding-window,sorting,prefix-sum",algorithms
1839,Longest Substring Of All Vowels in Order,longest-substring-of-all-vowels-in-order,Medium,49.2066572856519,False,"string,sliding-window",algorithms
1840,Maximum Building Height,maximum-building-height,Hard,36.05893372487469,False,"array,math,sorting",algorithms
1841,League Statistics,league-statistics,Medium,53.238076071644194,True,database,database
1842,Next Palindrome Using Same Digits,next-palindrome-using-same-digits,Hard,53.3301481127568,True,"two-pointers,string",algorithms
1843,Suspicious Bank Accounts,suspicious-bank-accounts,Medium,44.603751756053214,True,database,database
1844,Replace All Digits with Characters,replace-all-digits-with-characters,Easy,81.02049489076474,False,string,algorithms
1845,Seat Reservation Manager,seat-reservation-manager,Medium,69.08686815179902,False,"design,heap-priority-queue",algorithms
1846,Maximum Element After Decreasing and Rearranging,maximum-element-after-decreasing-and-rearranging,Medium,65.90751311323666,False,"array,greedy,sorting",algorithms
1847,Closest Room,closest-room,Hard,37.5532096032692,False,"array,binary-search,sorting",algorithms
1848,Minimum Distance to the Target Element,minimum-distance-to-the-target-element,Easy,54.68227634132599,False,array,algorithms
1849,Splitting a String Into Descending Consecutive Values,splitting-a-string-into-descending-consecutive-values,Medium,35.403100449523166,False,"string,backtracking",algorithms
1850,Minimum Adjacent Swaps to Reach the Kth Smallest Number,minimum-adjacent-swaps-to-reach-the-kth-smallest-number,Medium,71.11774171919002,False,"two-pointers,string,greedy",algorithms
1851,Minimum Interval to Include Each Query,minimum-interval-to-include-each-query,Hard,49.37960968091966,False,"array,binary-search,line-sweep,sorting,heap-priority-queue",algorithms
1852,Distinct Numbers in Each Subarray,distinct-numbers-in-each-subarray,Medium,71.06924541537228,True,"array,hash-table,sliding-window",algorithms
1853,Convert Date Format,convert-date-format,Easy,85.69298542866825,True,database,database
1854,Maximum Population Year,maximum-population-year,Easy,60.36153249916952,False,"array,counting,prefix-sum",algorithms
1855,Maximum Distance Between a Pair of Values,maximum-distance-between-a-pair-of-values,Medium,53.434037386653245,False,"array,two-pointers,binary-search",algorithms
1856,Maximum Subarray Min-Product,maximum-subarray-min-product,Medium,37.953790715749314,False,"array,stack,monotonic-stack,prefix-sum",algorithms
1857,Largest Color Value in a Directed Graph,largest-color-value-in-a-directed-graph,Hard,50.26744678514847,False,"hash-table,dynamic-programming,graph,topological-sort,memoization,counting",algorithms
1858,Longest Word With All Prefixes,longest-word-with-all-prefixes,Medium,68.37583649846265,True,"depth-first-search,trie",algorithms
1859,Sorting the Sentence,sorting-the-sentence,Easy,83.02901107770954,False,"string,sorting",algorithms
1860,Incremental Memory Leak,incremental-memory-leak,Medium,71.96708763872944,False,"math,simulation",algorithms
1861,Rotating the Box,rotating-the-box,Medium,67.31992347070687,False,"array,two-pointers,matrix",algorithms
1862,Sum of Floored Pairs,sum-of-floored-pairs,Hard,28.674921810174254,False,"array,math,binary-search,prefix-sum",algorithms
1863,Sum of All Subset XOR Totals,sum-of-all-subset-xor-totals,Easy,81.34427587409539,False,"array,math,backtracking,bit-manipulation,combinatorics",algorithms
1864,Minimum Number of Swaps to Make the Binary String Alternating,minimum-number-of-swaps-to-make-the-binary-string-alternating,Medium,43.2287831934423,False,"string,greedy",algorithms
1865,Finding Pairs With a Certain Sum,finding-pairs-with-a-certain-sum,Medium,50.83658787255909,False,"array,hash-table,design",algorithms
1866,Number of Ways to Rearrange Sticks With K Sticks Visible,number-of-ways-to-rearrange-sticks-with-k-sticks-visible,Hard,57.03080317019364,False,"math,dynamic-programming,combinatorics",algorithms
1867,Orders With Maximum Quantity Above Average,orders-with-maximum-quantity-above-average,Medium,70.96020838947274,True,database,database
1868,Product of Two Run-Length Encoded Arrays,product-of-two-run-length-encoded-arrays,Medium,58.40748345881816,True,"array,two-pointers",algorithms
1869,Longer Contiguous Segments of Ones than Zeros,longer-contiguous-segments-of-ones-than-zeros,Easy,60.93171748762054,False,string,algorithms
1870,Minimum Speed to Arrive on Time,minimum-speed-to-arrive-on-time,Medium,46.719493917459,False,"array,binary-search",algorithms
1871,Jump Game VII,jump-game-vii,Medium,24.87338524352424,False,"string,dynamic-programming,sliding-window,prefix-sum",algorithms
1872,Stone Game VIII,stone-game-viii,Hard,52.81355544106703,False,"array,math,dynamic-programming,prefix-sum,game-theory",algorithms
1873,Calculate Special Bonus,calculate-special-bonus,Easy,57.62978108013763,False,database,database
1874,Minimize Product Sum of Two Arrays,minimize-product-sum-of-two-arrays,Medium,89.32861532731167,True,"array,greedy,sorting",algorithms
1875,Group Employees of the Same Salary,group-employees-of-the-same-salary,Medium,68.03609593920685,True,database,database
1876,Substrings of Size Three with Distinct Characters,substrings-of-size-three-with-distinct-characters,Easy,73.22214167874819,False,"hash-table,string,sliding-window,counting",algorithms
1877,Minimize Maximum Pair Sum in Array,minimize-maximum-pair-sum-in-array,Medium,81.45577967599968,False,"array,two-pointers,greedy,sorting",algorithms
1878,Get Biggest Three Rhombus Sums in a Grid,get-biggest-three-rhombus-sums-in-a-grid,Medium,47.6025641025641,False,"array,math,sorting,heap-priority-queue,matrix,prefix-sum",algorithms
1879,Minimum XOR Sum of Two Arrays,minimum-xor-sum-of-two-arrays,Hard,47.0801784047298,False,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
1880,Check if Word Equals Summation of Two Words,check-if-word-equals-summation-of-two-words,Easy,74.01765979133502,False,string,algorithms
1881,Maximum Value after Insertion,maximum-value-after-insertion,Medium,37.81415503129514,False,"string,greedy",algorithms
1882,Process Tasks Using Servers,process-tasks-using-servers,Medium,40.09865044192394,False,"array,heap-priority-queue",algorithms
1883,Minimum Skips to Arrive at Meeting On Time,minimum-skips-to-arrive-at-meeting-on-time,Hard,37.77044781125957,False,"array,dynamic-programming",algorithms
1884,Egg Drop With 2 Eggs and N Floors,egg-drop-with-2-eggs-and-n-floors,Medium,72.6120218579235,False,"math,dynamic-programming",algorithms
1885,Count Pairs in Two Arrays,count-pairs-in-two-arrays,Medium,58.964646464646464,True,"array,two-pointers,binary-search,sorting",algorithms
1886,Determine Whether Matrix Can Be Obtained By Rotation,determine-whether-matrix-can-be-obtained-by-rotation,Easy,56.69382017714702,False,"array,matrix",algorithms
1887,Reduction Operations to Make the Array Elements Equal,reduction-operations-to-make-the-array-elements-equal,Medium,73.01927529882971,False,"array,sorting",algorithms
1888,Minimum Number of Flips to Make the Binary String Alternating,minimum-number-of-flips-to-make-the-binary-string-alternating,Medium,39.79995418798198,False,"string,dynamic-programming,greedy,sliding-window",algorithms
1889,Minimum Space Wasted From Packaging,minimum-space-wasted-from-packaging,Hard,31.56805853412388,False,"array,binary-search,sorting,prefix-sum",algorithms
1890,The Latest Login in 2020,the-latest-login-in-2020,Easy,77.11836983755698,False,database,database
1891,Cutting Ribbons,cutting-ribbons,Medium,49.444585703842606,True,"array,binary-search",algorithms
1892,Page Recommendations II,page-recommendations-ii,Hard,43.07228915662651,True,database,database
1893,Check if All the Integers in a Range Are Covered,check-if-all-the-integers-in-a-range-are-covered,Easy,49.70125579897676,False,"array,hash-table,prefix-sum",algorithms
1894,Find the Student that Will Replace the Chalk,find-the-student-that-will-replace-the-chalk,Medium,45.18379358364644,False,"array,binary-search,simulation,prefix-sum",algorithms
1895,Largest Magic Square,largest-magic-square,Medium,52.36218580285481,False,"array,matrix,prefix-sum",algorithms
1896,Minimum Cost to Change the Final Value of Expression,minimum-cost-to-change-the-final-value-of-expression,Hard,54.07245982021247,False,"math,string,dynamic-programming,stack",algorithms
1897,Redistribute Characters to Make All Strings Equal,redistribute-characters-to-make-all-strings-equal,Easy,67.58304581056237,False,"hash-table,string,counting",algorithms
1898,Maximum Number of Removable Characters,maximum-number-of-removable-characters,Medium,43.40367617366855,False,"array,two-pointers,string,binary-search",algorithms
1899,Merge Triplets to Form Target Triplet,merge-triplets-to-form-target-triplet,Medium,65.75567030831021,False,"array,greedy",algorithms
1900,The Earliest and Latest Rounds Where Players Compete,the-earliest-and-latest-rounds-where-players-compete,Hard,50.88819226750261,False,"dynamic-programming,memoization",algorithms
1901,Find a Peak Element II,find-a-peak-element-ii,Medium,51.08212803625231,False,"array,binary-search,matrix",algorithms
1902,Depth of BST Given Insertion Order,depth-of-bst-given-insertion-order,Medium,44.93037850558933,True,"tree,binary-search-tree,binary-tree,ordered-set",algorithms
1903,Largest Odd Number in String,largest-odd-number-in-string,Easy,63.168260591437665,False,"math,string,greedy",algorithms
1904,The Number of Full Rounds You Have Played,the-number-of-full-rounds-you-have-played,Medium,43.979483839452904,False,"math,string",algorithms
1905,Count Sub Islands,count-sub-islands,Medium,67.35829616984155,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
1906,Minimum Absolute Difference Queries,minimum-absolute-difference-queries,Medium,44.18737038994836,False,"array,hash-table",algorithms
1907,Count Salary Categories,count-salary-categories,Medium,57.68864796286151,False,database,database
1908,Game of Nim,game-of-nim,Medium,63.17973669147109,True,"array,math,dynamic-programming,bit-manipulation,brainteaser,game-theory",algorithms
1909,Remove One Element to Make the Array Strictly Increasing,remove-one-element-to-make-the-array-strictly-increasing,Easy,27.276601295821195,False,array,algorithms
1910,Remove All Occurrences of a Substring,remove-all-occurrences-of-a-substring,Medium,77.08616622727902,False,string,algorithms
1911,Maximum Alternating Subsequence Sum,maximum-alternating-subsequence-sum,Medium,59.27458864074061,False,"array,dynamic-programming",algorithms
1912,Design Movie Rental System,design-movie-rental-system,Hard,36.28772172310528,False,"array,hash-table,design,heap-priority-queue,ordered-set",algorithms
1913,Maximum Product Difference Between Two Pairs,maximum-product-difference-between-two-pairs,Easy,82.83709276705802,False,"array,sorting",algorithms
1914,Cyclically Rotating a Grid,cyclically-rotating-a-grid,Medium,49.33593128678225,False,"array,matrix,simulation",algorithms
1915,Number of Wonderful Substrings,number-of-wonderful-substrings,Medium,46.81250404504563,False,"hash-table,string,bit-manipulation,prefix-sum",algorithms
1916,Count Ways to Build Rooms in an Ant Colony,count-ways-to-build-rooms-in-an-ant-colony,Hard,48.45012081463583,False,"math,dynamic-programming,tree,graph,topological-sort,combinatorics",algorithms
1917,Leetcodify Friends Recommendations,leetcodify-friends-recommendations,Hard,26.611298555238346,True,database,database
1918,Kth Smallest Subarray Sum,kth-smallest-subarray-sum,Medium,52.562788313685296,True,"array,binary-search,sliding-window",algorithms
1919,Leetcodify Similar Friends,leetcodify-similar-friends,Hard,41.38963289743185,True,database,database
1920,Build Array from Permutation,build-array-from-permutation,Easy,89.7021341958945,False,"array,simulation",algorithms
1921,Eliminate Maximum Number of Monsters,eliminate-maximum-number-of-monsters,Medium,51.00793786762606,False,"array,greedy,sorting",algorithms
1922,Count Good Numbers,count-good-numbers,Medium,44.306955310966714,False,"math,recursion",algorithms
1923,Longest Common Subpath,longest-common-subpath,Hard,28.02863223060553,False,"array,binary-search,rolling-hash,suffix-array,hash-function",algorithms
1924,Erect the Fence II,erect-the-fence-ii,Hard,51.36733185513673,True,"array,math,geometry",algorithms
1925,Count Square Sum Triples,count-square-sum-triples,Easy,67.72084560467519,False,"math,enumeration",algorithms
1926,Nearest Exit from Entrance in Maze,nearest-exit-from-entrance-in-maze,Medium,46.59763164015492,False,"array,breadth-first-search,matrix",algorithms
1927,Sum Game,sum-game,Medium,47.64244863376403,False,"math,string,greedy,game-theory",algorithms
1928,Minimum Cost to Reach Destination in Time,minimum-cost-to-reach-destination-in-time,Hard,37.87990800065714,False,"dynamic-programming,graph",algorithms
1929,Concatenation of Array,concatenation-of-array,Easy,89.76723450185368,False,"array,simulation",algorithms
1930,Unique Length-3 Palindromic Subsequences,unique-length-3-palindromic-subsequences,Medium,66.03235924112607,False,"hash-table,string,bit-manipulation,prefix-sum",algorithms
1931,Painting a Grid With Three Different Colors,painting-a-grid-with-three-different-colors,Hard,57.64557758892036,False,dynamic-programming,algorithms
1932,Merge BSTs to Create Single BST,merge-bsts-to-create-single-bst,Hard,36.168183788469875,False,"hash-table,binary-search,tree,depth-first-search,binary-tree",algorithms
1933,Check if String Is Decomposable Into Value-Equal Substrings,check-if-string-is-decomposable-into-value-equal-substrings,Easy,50.59573288999722,True,string,algorithms
1934,Confirmation Rate,confirmation-rate,Medium,57.30097459281468,False,database,database
1935,Maximum Number of Words You Can Type,maximum-number-of-words-you-can-type,Easy,72.98419247465607,False,"hash-table,string",algorithms
1936,Add Minimum Number of Rungs,add-minimum-number-of-rungs,Medium,42.99531390523675,False,"array,greedy",algorithms
1937,Maximum Number of Points with Cost,maximum-number-of-points-with-cost,Medium,35.70128057291983,False,"array,dynamic-programming",algorithms
1938,Maximum Genetic Difference Query,maximum-genetic-difference-query,Hard,42.05488194001276,False,"array,bit-manipulation,trie",algorithms
1939,Users That Actively Request Confirmation Messages,users-that-actively-request-confirmation-messages,Easy,56.28122398001665,True,database,database
1940,Longest Common Subsequence Between Sorted Arrays,longest-common-subsequence-between-sorted-arrays,Medium,78.54834700472284,True,"array,hash-table,counting",algorithms
1941,Check if All Characters Have Equal Number of Occurrences,check-if-all-characters-have-equal-number-of-occurrences,Easy,77.27121019958614,False,"hash-table,string,counting",algorithms
1942,The Number of the Smallest Unoccupied Chair,the-number-of-the-smallest-unoccupied-chair,Medium,41.80226855461382,False,"array,hash-table,heap-priority-queue",algorithms
1943,Describe the Painting,describe-the-painting,Medium,49.0686513746543,False,"array,hash-table,sorting,prefix-sum",algorithms
1944,Number of Visible People in a Queue,number-of-visible-people-in-a-queue,Hard,69.42636940636834,False,"array,stack,monotonic-stack",algorithms
1945,Sum of Digits of String After Convert,sum-of-digits-of-string-after-convert,Easy,62.37314315365216,False,"string,simulation",algorithms
1946,Largest Number After Mutating Substring,largest-number-after-mutating-substring,Medium,35.65802663611628,False,"array,string,greedy",algorithms
1947,Maximum Compatibility Score Sum,maximum-compatibility-score-sum,Medium,61.89087342556267,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
1948,Delete Duplicate Folders in System,delete-duplicate-folders-in-system,Hard,56.275277234181345,False,"array,hash-table,string,trie,hash-function",algorithms
1949,Strong Friendship,strong-friendship,Medium,54.447451932051514,True,database,database
1950,Maximum of Minimum Values in All Subarrays,maximum-of-minimum-values-in-all-subarrays,Medium,49.83674170819729,True,"array,stack,monotonic-stack",algorithms
1951,All the Pairs With the Maximum Number of Common Followers,all-the-pairs-with-the-maximum-number-of-common-followers,Medium,68.71820020842273,True,database,database
1952,Three Divisors,three-divisors,Easy,60.5512836982254,False,"math,enumeration,number-theory",algorithms
1953,Maximum Number of Weeks for Which You Can Work,maximum-number-of-weeks-for-which-you-can-work,Medium,40.28731045490822,False,"array,greedy",algorithms
1954,Minimum Garden Perimeter to Collect Enough Apples,minimum-garden-perimeter-to-collect-enough-apples,Medium,54.079715161705074,False,"math,binary-search",algorithms
1955,Count Number of Special Subsequences,count-number-of-special-subsequences,Hard,50.98163394553515,False,"array,dynamic-programming",algorithms
1956,Minimum Time For K Virus Variants to Spread,minimum-time-for-k-virus-variants-to-spread,Hard,46.562184024266934,True,"array,math,binary-search,geometry,enumeration",algorithms
1957,Delete Characters to Make Fancy String,delete-characters-to-make-fancy-string,Easy,57.785797514241324,False,string,algorithms
1958,Check if Move is Legal,check-if-move-is-legal,Medium,47.47291737440079,False,"array,matrix,enumeration",algorithms
1959,Minimum Total Space Wasted With K Resizing Operations,minimum-total-space-wasted-with-k-resizing-operations,Medium,42.70404392355612,False,"array,dynamic-programming",algorithms
1960,Maximum Product of the Length of Two Palindromic Substrings,maximum-product-of-the-length-of-two-palindromic-substrings,Hard,30.36529680365297,False,"string,rolling-hash,hash-function",algorithms
1961,Check If String Is a Prefix of Array,check-if-string-is-a-prefix-of-array,Easy,52.809909540769695,False,"array,two-pointers,string",algorithms
1962,Remove Stones to Minimize the Total,remove-stones-to-minimize-the-total,Medium,61.95965970057738,False,"array,greedy,heap-priority-queue",algorithms
1963,Minimum Number of Swaps to Make the String Balanced,minimum-number-of-swaps-to-make-the-string-balanced,Medium,71.4790220344099,False,"two-pointers,string,stack,greedy",algorithms
1964,Find the Longest Valid Obstacle Course at Each Position,find-the-longest-valid-obstacle-course-at-each-position,Hard,63.02810637730143,False,"array,binary-search,binary-indexed-tree",algorithms
1965,Employees With Missing Information,employees-with-missing-information,Easy,72.13107755360933,False,database,database
1966,Binary Searchable Numbers in an Unsorted Array,binary-searchable-numbers-in-an-unsorted-array,Medium,64.99158451550853,True,"array,binary-search",algorithms
1967,Number of Strings That Appear as Substrings in Word,number-of-strings-that-appear-as-substrings-in-word,Easy,80.6641536528451,False,string,algorithms
1968,Array With Elements Not Equal to Average of Neighbors,array-with-elements-not-equal-to-average-of-neighbors,Medium,50.002865001146,False,"array,greedy,sorting",algorithms
1969,Minimum Non-Zero Product of the Array Elements,minimum-non-zero-product-of-the-array-elements,Medium,35.415290750699754,False,"math,greedy,recursion",algorithms
1970,Last Day Where You Can Still Cross,last-day-where-you-can-still-cross,Hard,61.960534975292525,False,"array,binary-search,depth-first-search,breadth-first-search,union-find,matrix",algorithms
1971,Find if Path Exists in Graph,find-if-path-exists-in-graph,Easy,54.310907229627105,False,"depth-first-search,breadth-first-search,union-find,graph",algorithms
1972,First and Last Call On the Same Day,first-and-last-call-on-the-same-day,Hard,50.11946133796699,True,database,database
1973,Count Nodes Equal to Sum of Descendants,count-nodes-equal-to-sum-of-descendants,Medium,76.87058541841255,True,"tree,depth-first-search,binary-tree",algorithms
1974,Minimum Time to Type Word Using Special Typewriter,minimum-time-to-type-word-using-special-typewriter,Easy,74.9614847192863,False,"string,greedy",algorithms
1975,Maximum Matrix Sum,maximum-matrix-sum,Medium,49.34569696304628,False,"array,greedy,matrix",algorithms
1976,Number of Ways to Arrive at Destination,number-of-ways-to-arrive-at-destination,Medium,28.082893707246885,False,"dynamic-programming,graph,topological-sort,shortest-path",algorithms
1977,Number of Ways to Separate Numbers,number-of-ways-to-separate-numbers,Hard,20.666053733782817,False,"string,dynamic-programming,suffix-array",algorithms
1978,Employees Whose Manager Left the Company,employees-whose-manager-left-the-company,Easy,47.66176790881465,False,database,database
1979,Find Greatest Common Divisor of Array,find-greatest-common-divisor-of-array,Easy,77.73270008624145,False,"array,math,number-theory",algorithms
1980,Find Unique Binary String,find-unique-binary-string,Medium,74.56145153519338,False,"array,hash-table,string,backtracking",algorithms
1981,Minimize the Difference Between Target and Chosen Elements,minimize-the-difference-between-target-and-chosen-elements,Medium,34.259910710859245,False,"array,dynamic-programming,matrix",algorithms
1982,Find Array Given Subset Sums,find-array-given-subset-sums,Hard,48.80294659300184,False,"array,divide-and-conquer",algorithms
1983,Widest Pair of Indices With Equal Range Sum,widest-pair-of-indices-with-equal-range-sum,Medium,53.23523046959533,True,"array,hash-table,prefix-sum",algorithms
1984,Minimum Difference Between Highest and Lowest of K Scores,minimum-difference-between-highest-and-lowest-of-k-scores,Easy,56.553775064979675,False,"array,sliding-window,sorting",algorithms
1985,Find the Kth Largest Integer in the Array,find-the-kth-largest-integer-in-the-array,Medium,45.28327605874292,False,"array,string,divide-and-conquer,sorting,heap-priority-queue,quickselect",algorithms
1986,Minimum Number of Work Sessions to Finish the Tasks,minimum-number-of-work-sessions-to-finish-the-tasks,Medium,33.144003987722016,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
1987,Number of Unique Good Subsequences,number-of-unique-good-subsequences,Hard,52.37099023709902,False,"string,dynamic-programming",algorithms
1988,Find Cutoff Score for Each School,find-cutoff-score-for-each-school,Medium,66.84100418410041,True,database,database
1989,Maximum Number of People That Can Be Caught in Tag,maximum-number-of-people-that-can-be-caught-in-tag,Medium,51.59680638722555,True,"array,greedy",algorithms
1990,Count the Number of Experiments,count-the-number-of-experiments,Medium,48.86216332997264,True,database,database
1991,Find the Middle Index in Array,find-the-middle-index-in-array,Easy,67.3870882430725,False,"array,prefix-sum",algorithms
1992,Find All Groups of Farmland,find-all-groups-of-farmland,Medium,75.94297612539847,False,"array,depth-first-search,breadth-first-search,matrix",algorithms
1993,Operations on Tree,operations-on-tree,Medium,45.5999522544836,False,"array,hash-table,tree,depth-first-search,breadth-first-search,design",algorithms
1994,The Number of Good Subsets,the-number-of-good-subsets,Hard,34.87578927962391,False,"array,math,dynamic-programming,bit-manipulation,bitmask",algorithms
1995,Count Special Quadruplets,count-special-quadruplets,Easy,61.11783727452453,False,"array,enumeration",algorithms
1996,The Number of Weak Characters in the Game,the-number-of-weak-characters-in-the-game,Medium,43.90410166047152,False,"array,stack,greedy,sorting,monotonic-stack",algorithms
1997,First Day Where You Have Been in All the Rooms,first-day-where-you-have-been-in-all-the-rooms,Medium,37.29558714767031,False,"array,dynamic-programming",algorithms
1998,GCD Sort of an Array,gcd-sort-of-an-array,Hard,45.611510791366904,False,"array,math,union-find,sorting,number-theory",algorithms
1999,Smallest Greater Multiple Made of Two Digits,smallest-greater-multiple-made-of-two-digits,Medium,49.465322334249926,True,"math,enumeration",algorithms
2000,Reverse Prefix of Word,reverse-prefix-of-word,Easy,80.90981743131367,False,"two-pointers,string",algorithms
2001,Number of Pairs of Interchangeable Rectangles,number-of-pairs-of-interchangeable-rectangles,Medium,49.40199379069128,False,"array,hash-table,math,counting,number-theory",algorithms
2002,Maximum Product of the Length of Two Palindromic Subsequences,maximum-product-of-the-length-of-two-palindromic-subsequences,Medium,59.12826470461684,False,"string,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
2003,Smallest Missing Genetic Value in Each Subtree,smallest-missing-genetic-value-in-each-subtree,Hard,46.295344187375036,False,"dynamic-programming,tree,depth-first-search,union-find",algorithms
2004,The Number of Seniors and Juniors to Join the Company,the-number-of-seniors-and-juniors-to-join-the-company,Hard,42.63521587779914,True,database,database
2005,Subtree Removal Game with Fibonacci Tree,subtree-removal-game-with-fibonacci-tree,Hard,59.195402298850574,True,"math,dynamic-programming,tree,binary-tree,game-theory",algorithms
2006,Count Number of Pairs With Absolute Difference K,count-number-of-pairs-with-absolute-difference-k,Easy,83.69199382189538,False,"array,hash-table,counting",algorithms
2007,Find Original Array From Doubled Array,find-original-array-from-doubled-array,Medium,40.48263659425697,False,"array,hash-table,greedy,sorting",algorithms
2008,Maximum Earnings From Taxi,maximum-earnings-from-taxi,Medium,44.13297895772455,False,"array,hash-table,binary-search,dynamic-programming,sorting",algorithms
2009,Minimum Number of Operations to Make Array Continuous,minimum-number-of-operations-to-make-array-continuous,Hard,52.866878625694355,False,"array,hash-table,binary-search,sliding-window",algorithms
2010,The Number of Seniors and Juniors to Join the Company II,the-number-of-seniors-and-juniors-to-join-the-company-ii,Hard,61.78768382352941,True,database,database
2011,Final Value of Variable After Performing Operations,final-value-of-variable-after-performing-operations,Easy,88.94520860807616,False,"array,string,simulation",algorithms
2012,Sum of Beauty in the Array,sum-of-beauty-in-the-array,Medium,48.0056351058685,False,array,algorithms
2013,Detect Squares,detect-squares,Medium,50.81324249486394,False,"array,hash-table,design,counting",algorithms
